,_id,blog,byline,document_type,headline,keywords,multimedia,new_desk,print_page,pub_date,score,section_name,slideshow_credits,snippet,source,type_of_material,uri,web_url,word_count
7,59f16d6995d0e0246f2122e2,{},{'original': 'By REUTERS'},article,"{'main': 'Ex-President George H.W. Bush Apologises After Actress Accuses Him of Groping', 'print_headline': 'Ex-President George H.W. Bush Apologises After Actress Accuses Him of Groping'}",[],[],None,,2017-10-26T05:06:39+0000,1.0,,,Former U.S. President George H.W. Bush apologised through a spokesman on Wednesday for what an actress described as a sexual assault but which Bush said was intended as a friendly pat and a joke to put her at ease during a picture-taking session.,Reuters,News,nyt://article/a1e34719-41e2-5912-8fd9-f2031c4024c9,https://www.nytimes.com/reuters/2017/10/26/arts/26reuters-people-bush.html,422
8,59f16bff95d0e0246f2122d7,{},{'original': 'By ANDREW R. CHOW'},article,"{'main': 'What’s on TV Thursday: ‘Van Helsing’ and an Ashley Judd Interview', 'print_headline': 'What’s on Thursday'}","[{'isMajor': 'N', 'rank': 1, 'name': 'subject', 'value': 'Television'}, {'isMajor': 'N', 'rank': 2, 'name': 'subject', 'value': 'Movies'}]","[{'type': 'image', 'subtype': 'xlarge', 'url': 'images/2017/10/26/arts/26tvcol-judd/26tvcol-judd-articleLarge.jpg', 'height': 438, 'width': 600, 'rank': 0, 'legacy': {'xlargewidth': 600, 'xlarge': 'images/2017/10/26/arts/26tvcol-judd/26tvcol-judd-articleLarge.jpg', 'xlargeheight': 438}}, {'type': 'image', 'subtype': 'wide', 'url': 'images/2017/10/26/arts/26tvcol-judd/26tvcol-judd-thumbWide.jpg', 'height': 126, 'width': 190, 'rank': 0, 'legacy': {'wide': 'images/2017/10/26/arts/26tvcol-judd/26tvcol-judd-thumbWide.jpg', 'widewidth': 190, 'wideheight': 126}}, {'type': 'image', 'subtype': 'thumbnail', 'url': 'images/2017/10/26/arts/26tvcol-judd/26tvcol-judd-thumbStandard.jpg', 'height': 75, 'width': 75, 'rank': 0, 'legacy': {'thumbnailheight': 75, 'thumbnail': 'images/2017/10/26/arts/26tvcol-judd/26tvcol-judd-thumbStandard.jpg', 'thumbnailwidth': 75}}]",Culture,7,2017-10-26T05:00:28+0000,1.0,Television,,Ashley Judd tells Diane Sawyer about her encounters with Harvey Weinstein. And a fabled family hunts vampires on Syfy.,The New York Times,Schedule,nyt://article/9bf42d85-ecfb-54d4-9bb7-52bd1dbbe5b4,https://www.nytimes.com/2017/10/26/arts/television/whats-on-tv-thursday-van-helsing-ashley-judd.html,504
9,59f1572b95d0e0246f2122b1,{},{'original': 'By JEREMY EGNER'},article,"{'main': '‘Mr. Robot’ Season 3, Episode 3: Filling in Gaps and Taking on Trump', 'kicker': 'Mr. Robot', 'print_headline': '‘Mr. Robot’ Season 3, Episode 3: Filling in Gaps and Taking on Trump'}","[{'isMajor': 'N', 'rank': 1, 'name': 'subject', 'value': 'Television'}, {'isMajor': 'N', 'rank': 2, 'name': 'creative_works', 'value': 'Mr Robot (TV Program)'}, {'isMajor': 'N', 'rank': 3, 'name': 'persons', 'value': 'Cannavale, Bobby'}]","[{'type': 'image', 'subtype': 'xlarge', 'url': 'images/2017/10/24/watching/25robot/24robot-articleLarge.jpg', 'height': 401, 'width': 600, 'rank': 0, 'legacy': {'xlargewidth': 600, 'xlarge': 'images/2017/10/24/watching/25robot/24robot-articleLarge.jpg', 'xlargeheight': 401}}, {'type': 'image', 'subtype': 'wide', 'url': 'images/2017/10/24/watching/25robot/24robot-thumbWide.jpg', 'height': 126, 'width': 190, 'rank': 0, 'legacy': {'wide': 'images/2017/10/24/watching/25robot/24robot-thumbWide.jpg', 'widewidth': 190, 'wideheight': 126}}, {'type': 'image', 'subtype': 'thumbnail', 'url': 'images/2017/10/24/watching/25robot/24robot-thumbStandard.jpg', 'height': 75, 'width': 75, 'rank': 0, 'legacy': {'thumbnailheight': 75, 'thumbnail': 'images/2017/10/24/watching/25robot/24robot-thumbStandard.jpg', 'thumbnailwidth': 75}}]",Culture,,2017-10-26T03:31:45+0000,1.0,Television,,On Wednesday “Mr. Robot” finally filled in some of the gaps surrounding the 5/9 hack and suggested that the rise of President Trump would be part of the narrative.,The New York Times,Review,nyt://article/8800722e-4dac-5e0e-8ecf-7a2c945a78f4,https://www.nytimes.com/2017/10/25/arts/television/mr-robot-season-3-episode-3-recap-tyrell-wellick-wallace-shawn-trump.html,1149
0,59f1476395d0e0246f21229e,{},{'original': 'By REUTERS'},article,"{'main': 'George H.W. Bush Apologizes After Actress Accuses Him of Groping', 'print_headline': 'George H.W. Bush Apologizes After Actress Accuses Him of Groping'}",[],[],None,,2017-10-26T02:24:28+0000,1.0,,,Former U.S. President George H.W. Bush apologized through a spokesman on Wednesday for what an actress described as a sexual assault but which Bush said was intended as a friendly pat and a joke to put her at ease during a picture-taking session.,Reuters,News,nyt://article/379e12ec-c5c4-58ca-9438-8d202341e66b,https://www.nytimes.com/reuters/2017/10/25/arts/25reuters-people-bush.html,422
1,59f1411b95d0e0246f212298,{},{'original': 'By REUTERS'},article,"{'main': ""Colony Capital's Bid to Acquire Weinstein Co Hits Snag-WSJ"", 'print_headline': ""Colony Capital's Bid to Acquire Weinstein Co Hits Snag-WSJ""}",[],[],None,,2017-10-26T01:57:27+0000,1.0,,,"Colony Capital, the private equity arm of real estate investment trust Colony NorthStar Inc, is facing hurdles in its talks to buy The Weistein Company because the company is seeking higher bidders, the Wall Street Journal reported, citing people ...",Reuters,News,nyt://article/cc42d56d-6151-51b2-ad5c-35c822625281,https://www.nytimes.com/reuters/2017/10/25/arts/25reuters-weinstein-colony-northstar.html,127
2,59f1340495d0e0246f212288,{},{'original': 'By ROBERTA SMITH and MARTHA SCHWENDENER'},article,"{'main': 'What to See in New York City Art Galleries This Week', 'print_headline': 'Galleries'}","[{'isMajor': 'N', 'rank': 1, 'name': 'subject', 'value': 'Art'}, {'isMajor': 'N', 'rank': 2, 'name': 'persons', 'value': 'Kozloff, Joyce'}, {'isMajor': 'N', 'rank': 3, 'name': 'organizations', 'value': 'DC Moore Gallery'}, {'isMajor': 'N', 'rank': 4, 'name': 'persons', 'value': 'Zurier, John'}, {'isMajor': 'N', 'rank': 5, 'name': 'organizations', 'value': 'Blum, Peter, Gallery'}, {'isMajor': 'N', 'rank': 6, 'name': 'persons', 'value': 'Belanger, Genesis'}, {'isMajor': 'N', 'rank': 7, 'name': 'organizations', 'value': 'Mrs (Queens, NY, Gallery)'}, {'isMajor': 'N', 'rank': 8, 'name': 'persons', 'value': 'Kalpakjian, Craig'}, {'isMajor': 'N', 'rank': 9, 'name': 'organizations', 'value': 'Matsumiya, Kai (Manhattan, NY)'}]","[{'type': 'image', 'subtype': 'xlarge', 'url': 'images/2017/10/27/arts/27GALLERIES1-alt/27GALLERIES1-1508791977472-articleLarge.jpg', 'height': 469, 'width': 600, 'rank': 0, 'legacy': {'xlargewidth': 600, 'xlarge': 'images/2017/10/27/arts/27GALLERIES1-alt/27GALLERIES1-1508791977472-articleLarge.jpg', 'xlargeheight': 469}}, {'type': 'image', 'subtype': 'wide', 'url': 'images/2017/10/27/arts/27GALLERIES1-alt/27GALLERIES1-1508791977472-thumbWide.jpg', 'height': 126, 'width': 190, 'rank': 0, 'legacy': {'wide': 'images/2017/10/27/arts/27GALLERIES1-alt/27GALLERIES1-1508791977472-thumbWide.jpg', 'widewidth': 190, 'wideheight': 126}}, {'type': 'image', 'subtype': 'thumbnail', 'url': 'images/2017/10/27/arts/27GALLERIES1-alt/27GALLERIES1-1508791977472-thumbStandard.jpg', 'height': 75, 'width': 75, 'rank': 0, 'legacy': {'thumbnailheight': 75, 'thumbnail': 'images/2017/10/27/arts/27GALLERIES1-alt/27GALLERIES1-1508791977472-thumbStandard.jpg', 'thumbnailwidth': 75}}]",Weekend,19,2017-10-26T01:01:44+0000,1.0,,,Art includes Joyce Kozloff’s mixed-media work of map paintings and childhood drawings and Craig Kalpakjian’s surveillance-and-control digital images.,The New York Times,News,nyt://article/56578ed3-4edf-5adc-9654-f31ccc52d0c0,https://www.nytimes.com/2017/10/25/arts/what-to-see-in-new-york-city-art-galleries-this-week.html,1185
3,59f116e195d0e0246f212257,{},{'original': 'By REUTERS'},article,"{'main': ""George Clooney Rebukes Racism in Backdrop of Thriller 'Suburbicon'"", 'print_headline': ""George Clooney Rebukes Racism in Backdrop of Thriller 'Suburbicon'""}",[],[],None,,2017-10-25T22:57:30+0000,1.0,,,"As one of Hollywood's most famous celebrities, George Clooney is not afraid to use his platform to speak up on issues close to him, but do not expect the actor to enter the political arena anytime soon.",Reuters,News,nyt://article/1837b25b-ea86-576b-aaf1-c93c7c02eca8,https://www.nytimes.com/reuters/2017/10/25/arts/25reuters-film-suburbicon.html,427
4,59f1098695d0e0246f21223a,{},{'original': 'By REUTERS'},article,"{'main': 'Ex-Guatemalan Judge Sentenced to Eight Months in FIFA Bribery Case', 'print_headline': 'Ex-Guatemalan Judge Sentenced to Eight Months in FIFA Bribery Case'}",[],[],None,,2017-10-25T22:00:32+0000,1.0,,,"A former Guatemalan judge who once served as a general secretary of the executive board of the Central American country's soccer federation was sentenced to eight months in prison on Wednesday, the first person to be sentenced in a U.S. probe into...",Reuters,News,nyt://article/c3293419-3a9c-555a-a83a-0efdfdbedcc9,https://www.nytimes.com/reuters/2017/10/25/arts/25reuters-soccer-fifa-sentencing.html,430
5,59f0ed0c95d0e0246f2121d2,{},{'original': None},multimedia,"{'main': 'Here’s What You Need to Remember Before Watching ‘Stranger Things’ Season 2', 'kicker': ''}",[],"[{'type': 'image', 'subtype': 'xlarge', 'url': 'images/2016/09/12/watching/12watching1/12watching1-articleLarge-v2.jpg', 'height': 338, 'width': 600, 'rank': 0, 'legacy': {'xlargewidth': 600, 'xlarge': 'images/2016/09/12/watching/12watching1/12watching1-articleLarge-v2.jpg', 'xlargeheight': 338}}, {'type': 'image', 'subtype': 'wide', 'url': 'images/2016/09/12/watching/12watching1/12watching1-thumbWide.jpg', 'height': 126, 'width': 190, 'rank': 0, 'legacy': {'wide': 'images/2016/09/12/watching/12watching1/12watching1-thumbWide.jpg', 'widewidth': 190, 'wideheight': 126}}, {'type': 'image', 'subtype': 'thumbnail', 'url': 'images/2016/09/12/watching/12watching1/12watching1-thumbStandard.jpg', 'height': 75, 'width': 75, 'rank': 0, 'legacy': {'thumbnailheight': 75, 'thumbnail': 'images/2016/09/12/watching/12watching1/12watching1-thumbStandard.jpg', 'thumbnailwidth': 75}}]",Arts,,2017-10-25T19:58:59+0000,1.0,,,We’ve put together a guide to everything you need to know before the nine episodes of Season 2 arrive.,The New York Times,Interactive Feature,nyt://interactive/fe9be0c2-d565-52db-bcc0-ede082361739,https://www.nytimes.com/interactive/2017/arts/stranger-things-refresher-inline.html,0
6,59f0ecae95d0e0246f2121d1,{},{'original': 'By JON PARELES'},article,"{'main': 'Fats Domino Songs: Listen to 12 Essential Tracks', 'print_headline': 'Twelve Essential Fats Domino Tracks Spanning Two Decades'}","[{'isMajor': 'N', 'rank': 1, 'name': 'subject', 'value': 'Pop and Rock Music'}, {'isMajor': 'N', 'rank': 2, 'name': 'persons', 'value': 'Domino, Fats'}, {'isMajor': 'N', 'rank': 3, 'name': 'glocations', 'value': 'New Orleans (La)'}]","[{'type': 'image', 'subtype': 'xlarge', 'url': 'images/2017/10/26/arts/music/26fatsplaylist2/26fatsplaylist2-articleLarge.jpg', 'height': 399, 'width': 600, 'rank': 0, 'legacy': {'xlargewidth': 600, 'xlarge': 'images/2017/10/26/arts/music/26fatsplaylist2/26fatsplaylist2-articleLarge.jpg', 'xlargeheight': 399}}, {'type': 'image', 'subtype': 'wide', 'url': 'images/2017/10/26/arts/music/26fatsplaylist2/26fatsplaylist2-thumbWide.jpg', 'height': 126, 'width': 190, 'rank': 0, 'legacy': {'wide': 'images/2017/10/26/arts/music/26fatsplaylist2/26fatsplaylist2-thumbWide.jpg', 'widewidth': 190, 'wideheight': 126}}, {'type': 'image', 'subtype': 'thumbnail', 'url': 'images/2017/10/26/arts/music/26fatsplaylist2/26fatsplaylist2-thumbStandard.jpg', 'height': 75, 'width': 75, 'rank': 0, 'legacy': {'thumbnailheight': 75, 'thumbnail': 'images/2017/10/26/arts/music/26fatsplaylist2/26fatsplaylist2-thumbStandard.jpg', 'thumbnailwidth': 75}}]",Culture,26,2017-10-25T19:57:23+0000,1.0,Music,,His easygoing image concealed the boldness and subtlety of his music — Domino was an innovator who didn’t flaunt it. A dozen songs from his prime years prove it.,The New York Times,Obituary (Obit),nyt://article/3f55f842-1373-50b9-bac3-71e17fc86f5f,https://www.nytimes.com/2017/10/25/arts/music/fats-domino-best-songs.html,615
7,59f0e46795d0e0246f2121ba,{},{'original': 'By THE ASSOCIATED PRESS'},article,"{'main': ""Q&A: Kidman, Farrell on the Surrealism of 'Sacred Deer'"", 'print_headline': ""Q&A: Kidman, Farrell on the Surrealism of 'Sacred Deer'""}",[],[],None,,2017-10-25T19:21:54+0000,1.0,,,Greek director Yorgos Lanthimos' movies aren't the sort that typically attract a stampede of Hollywood A-listers.,AP,News,nyt://article/ef6a5b4d-0fbd-5f1e-bb48-2bda3f4ed8a8,https://www.nytimes.com/aponline/2017/10/25/arts/ap-us-film-killing-of-a-sacred-deer.html,985
8,59f0e17c95d0e0246f2121b0,{},{'original': 'By JON CARAMANICA'},article,"{'main': '‘TRL’ Is Back on MTV, but Undone by the Internet', 'kicker': 'Critic’s Notebook', 'print_headline': 'The New ‘TRL’ Already Feels  More Like R.I.P.'}","[{'isMajor': 'N', 'rank': 1, 'name': 'subject', 'value': 'Music'}, {'isMajor': 'N', 'rank': 2, 'name': 'subject', 'value': 'Television'}, {'isMajor': 'N', 'rank': 3, 'name': 'subject', 'value': 'Computers and the Internet'}, {'isMajor': 'N', 'rank': 4, 'name': 'creative_works', 'value': 'Total Request Live (TV Program)'}, {'isMajor': 'N', 'rank': 5, 'name': 'organizations', 'value': 'MTV Networks'}, {'isMajor': 'N', 'rank': 6, 'name': 'persons', 'value': 'Dhia, Tamara'}, {'isMajor': 'N', 'rank': 7, 'name': 'persons', 'value': 'DC Young Fly (Rapper)'}, {'isMajor': 'N', 'rank': 8, 'name': 'persons', 'value': 'Rife, Matt'}]","[{'type': 'image', 'subtype': 'xlarge', 'url': 'images/2017/10/31/arts/26TRL1/26TRL1-articleLarge.jpg', 'height': 400, 'width': 600, 'rank': 0, 'legacy': {'xlargewidth': 600, 'xlarge': 'images/2017/10/31/arts/26TRL1/26TRL1-articleLarge.jpg', 'xlargeheight': 400}}, {'type': 'image', 'subtype': 'wide', 'url': 'images/2017/10/31/arts/26TRL1/26TRL1-thumbWide.jpg', 'height': 126, 'width': 190, 'rank': 0, 'legacy': {'wide': 'images/2017/10/31/arts/26TRL1/26TRL1-thumbWide.jpg', 'widewidth': 190, 'wideheight': 126}}, {'type': 'image', 'subtype': 'thumbnail', 'url': 'images/2017/10/31/arts/26TRL1/26TRL1-thumbStandard.jpg', 'height': 75, 'width': 75, 'rank': 0, 'legacy': {'thumbnailheight': 75, 'thumbnail': 'images/2017/10/31/arts/26TRL1/26TRL1-thumbStandard.jpg', 'thumbnailwidth': 75}}]",Culture,1,2017-10-25T19:09:38+0000,1.0,Music,,"The afternoon show thrived before phone screens were more enticing than television screens. Only four weeks into its reboot, the seams are visible, and frayed.",The New York Times,News,nyt://article/7c10528f-e9bd-5b56-97d3-38d8ea94a936,https://www.nytimes.com/2017/10/25/arts/music/trl-total-request-live-mtv.html,1137
9,59f0dbe895d0e0246f21219f,{},{'original': 'By THE ASSOCIATED PRESS'},article,"{'main': 'Singer Tamar Braxton Files for Divorce From Husband-Manager', 'print_headline': 'Singer Tamar Braxton Files for Divorce From Husband-Manager'}",[],[],None,,2017-10-25T18:45:54+0000,1.0,,,"R&amp;B singer Tamar Braxton has filed to divorce her husband Vincent Herbert, who is also her manager.",AP,News,nyt://article/7c501288-7246-5455-8dc4-025d745bd972,https://www.nytimes.com/aponline/2017/10/25/arts/ap-us-people-tamar-braxton.html,131
0,59f060d195d0e0246f211fd1,{},{'original': 'By GERALDINE FABRIKANT'},article,"{'main': 'From Buffalo to San Antonio and Beyond, Museums Woo Members', 'kicker': 'Fine Arts & Exhibits', 'print_headline': 'Luring New Members'}","[{'isMajor': 'N', 'rank': 1, 'name': 'subject', 'value': 'Museums'}, {'isMajor': 'N', 'rank': 2, 'name': 'organizations', 'value': 'Albright-Knox Art Gallery'}, {'isMajor': 'N', 'rank': 3, 'name': 'organizations', 'value': 'Brooklyn Museum of Art'}, {'isMajor': 'N', 'rank': 4, 'name': 'organizations', 'value': 'Chrysler Museum of Art'}, {'isMajor': 'N', 'rank': 5, 'name': 'organizations', 'value': 'El Museo del Barrio'}, {'isMajor': 'N', 'rank': 6, 'name': 'organizations', 'value': 'Ringling, John and Mable, Museum of Art'}, {'isMajor': 'N', 'rank': 7, 'name': 'organizations', 'value': 'San Antonio Museum of Art'}, {'isMajor': 'N', 'rank': 8, 'name': 'organizations', 'value': 'Toledo Museum of Art'}, {'isMajor': 'N', 'rank': 9, 'name': 'subject', 'value': 'Art'}]","[{'type': 'image', 'subtype': 'xlarge', 'url': 'images/2017/10/29/arts/29SMALL/29SMALL-articleLarge.jpg', 'height': 400, 'width': 600, 'rank': 0, 'legacy': {'xlargewidth': 600, 'xlarge': 'images/2017/10/29/arts/29SMALL/29SMALL-articleLarge.jpg', 'xlargeheight': 400}}, {'type': 'image', 'subtype': 'wide', 'url': 'images/2017/10/29/arts/29SMALL/29SMALL-thumbWide.jpg', 'height': 126, 'width': 190, 'rank': 0, 'legacy': {'wide': 'images/2017/10/29/arts/29SMALL/29SMALL-thumbWide.jpg', 'widewidth': 190, 'wideheight': 126}}, {'type': 'image', 'subtype': 'thumbnail', 'url': 'images/2017/10/29/arts/29SMALL/29SMALL-thumbStandard.jpg', 'height': 75, 'width': 75, 'rank': 0, 'legacy': {'thumbnailheight': 75, 'thumbnail': 'images/2017/10/29/arts/29SMALL/29SMALL-thumbStandard.jpg', 'thumbnailwidth': 75}}]",SpecialSections,10,2017-10-25T10:00:33+0000,1.0,,,"Museums are experimenting with ways to keep visitors coming back, with free admission and exhibits that speak to diverse audiences.",The New York Times,News,nyt://article/181572d4-6881-5b39-b0c0-2f6dcb6ea4ee,https://www.nytimes.com/2017/10/25/arts/from-buffalo-to-san-antonio-and-beyond-museums-woo-members.html,1371
1,59f060c795d0e0246f211fd0,{},{'original': 'By NOAH WEILAND'},article,"{'main': 'National Portrait Gallery Exhibition Celebrates Workers', 'kicker': 'Fine Arts & Exhibits', 'print_headline': 'A New, and Timely, Look at Labor'}","[{'isMajor': 'N', 'rank': 1, 'name': 'subject', 'value': 'Museums'}, {'isMajor': 'N', 'rank': 2, 'name': 'organizations', 'value': 'National Portrait Gallery (Washington, DC)'}, {'isMajor': 'N', 'rank': 3, 'name': 'persons', 'value': 'Rockwell, Norman'}, {'isMajor': 'N', 'rank': 4, 'name': 'persons', 'value': 'Riis, Jacob A'}, {'isMajor': 'N', 'rank': 5, 'name': 'persons', 'value': 'Parks, Gordon'}, {'isMajor': 'N', 'rank': 6, 'name': 'glocations', 'value': 'Washington (DC)'}]","[{'type': 'image', 'subtype': 'xlarge', 'url': 'images/2017/10/29/arts/29WORKERS6/29WORKERS6-articleLarge.jpg', 'height': 750, 'width': 600, 'rank': 0, 'legacy': {'xlargewidth': 600, 'xlarge': 'images/2017/10/29/arts/29WORKERS6/29WORKERS6-articleLarge.jpg', 'xlargeheight': 750}}, {'type': 'image', 'subtype': 'wide', 'url': 'images/2017/10/29/arts/29WORKERS6/29WORKERS6-thumbWide.jpg', 'height': 126, 'width': 190, 'rank': 0, 'legacy': {'wide': 'images/2017/10/29/arts/29WORKERS6/29WORKERS6-thumbWide.jpg', 'widewidth': 190, 'wideheight': 126}}, {'type': 'image', 'subtype': 'thumbnail', 'url': 'images/2017/10/29/arts/29WORKERS6/29WORKERS6-thumbStandard.jpg', 'height': 75, 'width': 75, 'rank': 0, 'legacy': {'thumbnailheight': 75, 'thumbnail': 'images/2017/10/29/arts/29WORKERS6/29WORKERS6-thumbStandard.jpg', 'thumbnailwidth': 75}}]",SpecialSections,36,2017-10-25T10:00:27+0000,1.0,,,"“The Sweat of Their Face,” a coming exhibition, explores themes that are essential to today’s politics.",The New York Times,News,nyt://article/fa6b5410-9bae-56f8-b247-2217f2359914,https://www.nytimes.com/2017/10/25/arts/national-portrait-gallery-exhibition-workers.html,1263
2,59f052b795d0e0246f211fa4,{},{'original': 'By KATRINA ONSTAD'},article,"{'main': '‘Alias Grace’: 20 Years in the Making, but on TV at the Right Time', 'print_headline': 'A Tale Finally Told in TV’s Age of Atwood'}","[{'isMajor': 'N', 'rank': 1, 'name': 'subject', 'value': 'Television'}, {'isMajor': 'N', 'rank': 2, 'name': 'persons', 'value': 'Atwood, Margaret'}, {'isMajor': 'N', 'rank': 3, 'name': 'persons', 'value': 'Polley, Sarah'}, {'isMajor': 'N', 'rank': 4, 'name': 'creative_works', 'value': 'Alias Grace (TV Program)'}, {'isMajor': 'N', 'rank': 5, 'name': 'organizations', 'value': 'Netflix Inc'}, {'isMajor': 'N', 'rank': 6, 'name': 'creative_works', 'value': ""The Handmaid's Tale (TV Program)""}]","[{'type': 'image', 'subtype': 'xlarge', 'url': 'images/2017/10/29/arts/29alias1/29alias1-articleLarge-v2.jpg', 'height': 800, 'width': 600, 'rank': 0, 'legacy': {'xlargewidth': 600, 'xlarge': 'images/2017/10/29/arts/29alias1/29alias1-articleLarge-v2.jpg', 'xlargeheight': 800}}, {'type': 'image', 'subtype': 'wide', 'url': 'images/2017/10/29/arts/29alias1/29alias1-thumbWide-v3.jpg', 'height': 126, 'width': 190, 'rank': 0, 'legacy': {'wide': 'images/2017/10/29/arts/29alias1/29alias1-thumbWide-v3.jpg', 'widewidth': 190, 'wideheight': 126}}, {'type': 'image', 'subtype': 'thumbnail', 'url': 'images/2017/10/29/arts/29alias1/29alias1-thumbStandard-v2.jpg', 'height': 75, 'width': 75, 'rank': 0, 'legacy': {'thumbnailheight': 75, 'thumbnail': 'images/2017/10/29/arts/29alias1/29alias1-thumbStandard-v2.jpg', 'thumbnailwidth': 75}}]",Arts&Leisure,1,2017-10-25T09:00:25+0000,1.0,Television,,"In Sarah Polley’s mini-series adaptation of Margaret Atwood’s novel, old issues of anti-immigrant sentiment, abortion and class warfare are suddenly new again.",The New York Times,News,nyt://article/c6bbbadc-f2c6-5afe-9a75-043a9df1c5f6,https://www.nytimes.com/2017/10/25/arts/television/alias-grace-margaret-atwood-sarah-polley.html,1885
3,59f052b695d0e0246f211fa1,{},{'original': 'By GIA KOURLAS'},article,"{'main': 'Life (and Death and Dance) Lessons From ‘The Red Shoes’', 'print_headline': 'Ballet Is Religion in This Film'}","[{'isMajor': 'N', 'rank': 1, 'name': 'subject', 'value': 'Dancing'}, {'isMajor': 'N', 'rank': 2, 'name': 'creative_works', 'value': 'The Red Shoes (Ballet)'}, {'isMajor': 'N', 'rank': 3, 'name': 'persons', 'value': 'Bourne, Matthew'}, {'isMajor': 'N', 'rank': 4, 'name': 'subject', 'value': 'Movies'}, {'isMajor': 'N', 'rank': 5, 'name': 'creative_works', 'value': 'The Red Shoes (Movie)'}, {'isMajor': 'N', 'rank': 6, 'name': 'persons', 'value': 'Harvey, Cynthia'}, {'isMajor': 'N', 'rank': 7, 'name': 'persons', 'value': 'Holloway, Connor'}, {'isMajor': 'N', 'rank': 8, 'name': 'persons', 'value': 'Kent, Julie'}, {'isMajor': 'N', 'rank': 9, 'name': 'persons', 'value': 'Fairchild, Megan'}, {'isMajor': 'N', 'rank': 10, 'name': 'persons', 'value': 'Shealy, Courtney'}, {'isMajor': 'N', 'rank': 11, 'name': 'persons', 'value': 'Gomes, Marcelo'}, {'isMajor': 'N', 'rank': 12, 'name': 'persons', 'value': 'Redpath, Christine'}, {'isMajor': 'N', 'rank': 13, 'name': 'persons', 'value': 'Murphy, Gillian'}, {'isMajor': 'N', 'rank': 14, 'name': 'persons', 'value': 'Mearns, Sara'}, {'isMajor': 'N', 'rank': 15, 'name': 'persons', 'value': 'Kent, Allegra'}]","[{'type': 'image', 'subtype': 'xlarge', 'url': 'images/2017/10/29/arts/29REDSHOES1/29REDSHOES1-articleLarge.jpg', 'height': 493, 'width': 600, 'rank': 0, 'legacy': {'xlargewidth': 600, 'xlarge': 'images/2017/10/29/arts/29REDSHOES1/29REDSHOES1-articleLarge.jpg', 'xlargeheight': 493}}, {'type': 'image', 'subtype': 'wide', 'url': 'images/2017/10/29/arts/29REDSHOES1/29REDSHOES1-thumbWide.jpg', 'height': 126, 'width': 190, 'rank': 0, 'legacy': {'wide': 'images/2017/10/29/arts/29REDSHOES1/29REDSHOES1-thumbWide.jpg', 'widewidth': 190, 'wideheight': 126}}, {'type': 'image', 'subtype': 'thumbnail', 'url': 'images/2017/10/29/arts/29REDSHOES1/29REDSHOES1-thumbStandard.jpg', 'height': 75, 'width': 75, 'rank': 0, 'legacy': {'thumbnailheight': 75, 'thumbnail': 'images/2017/10/29/arts/29REDSHOES1/29REDSHOES1-thumbStandard.jpg', 'thumbnailwidth': 75}}]",Arts&Leisure,11,2017-10-25T09:00:24+0000,1.0,Dance,,"Ballet is religion in Powell and Pressburger’s 1948 movie. Dancers, 19 to 80, talk about what the movie has meant to them.",The New York Times,News,nyt://article/349a1a99-3410-57ab-8253-1b13aceffffa,https://www.nytimes.com/2017/10/25/arts/dance/red-shoes-film-dance-matthew-bourne.html,1297
4,59f0529c95d0e0246f211f9b,{},{'original': 'By CHRISTOPH FUHRMANS and SCOTT BLUMENTHAL'},multimedia,"{'main': 'An Artistic Approach to Becoming a U.S. Citizen', 'kicker': 'FINE ARTS & EXHIBITS'}","[{'isMajor': 'N', 'rank': 1, 'name': 'organizations', 'value': 'New-York Historical Society'}, {'isMajor': 'N', 'rank': 2, 'name': 'subject', 'value': 'Citizenship and Naturalization'}, {'isMajor': 'N', 'rank': 3, 'name': 'subject', 'value': 'Immigration and Emigration'}, {'isMajor': 'N', 'rank': 4, 'name': 'subject', 'value': 'Museums'}, {'isMajor': 'N', 'rank': 5, 'name': 'subject', 'value': 'Art'}, {'isMajor': 'N', 'rank': 6, 'name': 'organizations', 'value': 'Citizenship and Immigration Services (US)'}]","[{'type': 'image', 'subtype': 'xlarge', 'url': 'images/2017/10/29/arts/29citizenship-artwork/29citizenship-artwork-articleLarge.jpg', 'height': 400, 'width': 600, 'rank': 0, 'legacy': {'xlargewidth': 600, 'xlarge': 'images/2017/10/29/arts/29citizenship-artwork/29citizenship-artwork-articleLarge.jpg', 'xlargeheight': 400}}, {'type': 'image', 'subtype': 'wide', 'url': 'images/2017/10/29/arts/29citizenship-artwork/29citizenship-artwork-thumbWide.jpg', 'height': 126, 'width': 190, 'rank': 0, 'legacy': {'wide': 'images/2017/10/29/arts/29citizenship-artwork/29citizenship-artwork-thumbWide.jpg', 'widewidth': 190, 'wideheight': 126}}, {'type': 'image', 'subtype': 'thumbnail', 'url': 'images/2017/10/29/arts/29citizenship-artwork/29citizenship-artwork-thumbStandard.jpg', 'height': 75, 'width': 75, 'rank': 0, 'legacy': {'thumbnailheight': 75, 'thumbnail': 'images/2017/10/29/arts/29citizenship-artwork/29citizenship-artwork-thumbStandard.jpg', 'thumbnailwidth': 75}}]",Arts,,2017-10-25T09:00:04+0000,1.0,,,A program by the New-York Historical Society uses art to help green card holders prepare for the naturalization test. Do you know enough to pass?,The New York Times,Interactive Feature,nyt://interactive/874163fd-11c8-5b00-acf8-9ca58f57fcbf,https://www.nytimes.com/interactive/2017/10/25/arts/ny-historical-society-citizenship-program.html,0
