,_id,blog,byline,document_type,headline,keywords,multimedia,new_desk,print_page,pub_date,score,section_name,slideshow_credits,snippet,source,type_of_material,uri,web_url,word_count
6,59cc81e795d0e0246f20cced,{},{'original': 'By SARA ARIDI'},article,"{'main': 'What’s on TV Thursday: ‘Will & Grace’ and ‘How to Get Away With Murder’', 'print_headline': 'What’s on Thursday'}","[{'isMajor': 'N', 'rank': 1, 'name': 'subject', 'value': 'Television'}, {'isMajor': 'N', 'rank': 2, 'name': 'subject', 'value': 'Movies'}]","[{'type': 'image', 'subtype': 'xlarge', 'url': 'images/2017/09/28/arts/28tvcol-willandgrace/28tvcol-willandgrace-articleLarge.jpg', 'height': 399, 'width': 600, 'rank': 0, 'legacy': {'xlargewidth': 600, 'xlarge': 'images/2017/09/28/arts/28tvcol-willandgrace/28tvcol-willandgrace-articleLarge.jpg', 'xlargeheight': 399}}, {'type': 'image', 'subtype': 'wide', 'url': 'images/2017/09/28/arts/28tvcol-willandgrace/28tvcol-willandgrace-thumbWide.jpg', 'height': 126, 'width': 190, 'rank': 0, 'legacy': {'wide': 'images/2017/09/28/arts/28tvcol-willandgrace/28tvcol-willandgrace-thumbWide.jpg', 'widewidth': 190, 'wideheight': 126}}, {'type': 'image', 'subtype': 'thumbnail', 'url': 'images/2017/09/28/arts/28tvcol-willandgrace/28tvcol-willandgrace-thumbStandard.jpg', 'height': 75, 'width': 75, 'rank': 0, 'legacy': {'thumbnailheight': 75, 'thumbnail': 'images/2017/09/28/arts/28tvcol-willandgrace/28tvcol-willandgrace-thumbStandard.jpg', 'thumbnailwidth': 75}}]",Culture,7,2017-09-28T05:00:14+0000,1.0,Television,,The carefree bunch from “Will & Grace” return in a new revival. And Viola Davis pieces her life back together in “How to Get Away With Murder.”,The New York Times,Schedule,nyt://article/2f6a05d4-5cdb-5118-b96b-f4824756ebfa,https://www.nytimes.com/2017/09/28/arts/television/whats-on-tv-thursday-will-grace-and-how-to-get-away-with-murder.html,499
7,59cc1f6895d0e0246f20cc3d,{},{'original': 'By ROBIN POGREBIN'},article,"{'main': 'Kathy Halbreich of MoMA to Lead Rauschenberg Foundation', 'print_headline': 'MoMA Official to Lead Rauschenberg Group'}","[{'isMajor': 'N', 'rank': 1, 'name': 'persons', 'value': 'Halbreich, Kathy'}, {'isMajor': 'N', 'rank': 2, 'name': 'organizations', 'value': 'Rauschenberg, Robert, Foundation'}, {'isMajor': 'N', 'rank': 3, 'name': 'organizations', 'value': 'Museum of Modern Art'}, {'isMajor': 'N', 'rank': 4, 'name': 'subject', 'value': 'Appointments and Executive Changes'}, {'isMajor': 'N', 'rank': 5, 'name': 'subject', 'value': 'Art'}, {'isMajor': 'N', 'rank': 6, 'name': 'subject', 'value': 'Museums'}]","[{'type': 'image', 'subtype': 'xlarge', 'url': 'images/2017/09/28/arts/28halbreich/28halbreich-articleLarge.jpg', 'height': 900, 'width': 600, 'rank': 0, 'legacy': {'xlargewidth': 600, 'xlarge': 'images/2017/09/28/arts/28halbreich/28halbreich-articleLarge.jpg', 'xlargeheight': 900}}, {'type': 'image', 'subtype': 'wide', 'url': 'images/2017/09/28/arts/28halbreich/28halbreich-thumbWide.jpg', 'height': 126, 'width': 190, 'rank': 0, 'legacy': {'wide': 'images/2017/09/28/arts/28halbreich/28halbreich-thumbWide.jpg', 'widewidth': 190, 'wideheight': 126}}, {'type': 'image', 'subtype': 'thumbnail', 'url': 'images/2017/09/28/arts/28halbreich/28halbreich-thumbStandard.jpg', 'height': 75, 'width': 75, 'rank': 0, 'legacy': {'thumbnailheight': 75, 'thumbnail': 'images/2017/09/28/arts/28halbreich/28halbreich-thumbStandard.jpg', 'thumbnailwidth': 75}}]",Culture,2,2017-09-27T22:00:01+0000,1.0,Art & Design,,"“The more I learned, the more perfect the match felt as my next chapter,” Ms. Halbreich said of moving to the foundation.",The New York Times,News,nyt://article/5bd4b408-7060-56e6-8664-4b345776e5fb,https://www.nytimes.com/2017/09/27/arts/design/kathy-halbreich-moma-rauschenberg-foundation.html,355
8,59cc00c195d0e0246f20cbcd,{},{'original': 'By GIA KOURLAS'},article,"{'main': 'Be Patient. Really Look.', 'kicker': '#SpeakingInDance', 'print_headline': 'Be Patient. Really Look.'}","[{'isMajor': 'N', 'rank': 1, 'name': 'subject', 'value': 'Dancing'}, {'isMajor': 'N', 'rank': 2, 'name': 'persons', 'value': 'Gill, Beth'}, {'isMajor': 'N', 'rank': 3, 'name': 'persons', 'value': 'Goldman, Danielle (Dancer)'}, {'isMajor': 'N', 'rank': 4, 'name': 'creative_works', 'value': 'Brand New Sidewalk (Dance)'}]","[{'type': 'image', 'subtype': 'xlarge', 'url': 'images/2017/09/27/arts/27INSTAGRAM/27INSTAGRAM-articleLarge.jpg', 'height': 400, 'width': 600, 'rank': 0, 'legacy': {'xlargewidth': 600, 'xlarge': 'images/2017/09/27/arts/27INSTAGRAM/27INSTAGRAM-articleLarge.jpg', 'xlargeheight': 400}}, {'type': 'image', 'subtype': 'wide', 'url': 'images/2017/09/27/arts/27INSTAGRAM/27INSTAGRAM-thumbWide.jpg', 'height': 126, 'width': 190, 'rank': 0, 'legacy': {'wide': 'images/2017/09/27/arts/27INSTAGRAM/27INSTAGRAM-thumbWide.jpg', 'widewidth': 190, 'wideheight': 126}}, {'type': 'image', 'subtype': 'thumbnail', 'url': 'images/2017/09/27/arts/27INSTAGRAM/27INSTAGRAM-thumbStandard-v2.jpg', 'height': 75, 'width': 75, 'rank': 0, 'legacy': {'thumbnailheight': 75, 'thumbnail': 'images/2017/09/27/arts/27INSTAGRAM/27INSTAGRAM-thumbStandard-v2.jpg', 'thumbnailwidth': 75}}]",Culture,,2017-09-27T19:49:14+0000,1.0,Dance,,"In Beth Gill's “Brand New Sidewalk,” the dancer Danielle Goldman painstakingly removes layers of clothing: “It’s like a striptease,” Ms. Gill says.",The New York Times,News,nyt://article/e967c905-f5c7-556c-a2fd-47ea42cd62a8,https://www.nytimes.com/2017/09/27/arts/dance/be-patient-really-look.html,24
9,59cd3fd995d0e0246f20cf90,{},{'original': 'By ROBERT ITO'},article,"{'main': 'In ‘The Mayor,’ Brandon Micheal Hall Raps His Way to City Hall', 'print_headline': 'In an Upset, an Actor Wins Quick Success'}","[{'isMajor': 'N', 'rank': 1, 'name': 'subject', 'value': 'Television'}, {'isMajor': 'N', 'rank': 2, 'name': 'creative_works', 'value': 'The Mayor (TV Program)'}, {'isMajor': 'N', 'rank': 3, 'name': 'persons', 'value': 'Hall, Brandon Micheal'}, {'isMajor': 'N', 'rank': 4, 'name': 'organizations', 'value': 'ABC Inc'}, {'isMajor': 'N', 'rank': 5, 'name': 'persons', 'value': 'Diggs, Daveed'}]","[{'type': 'image', 'subtype': 'xlarge', 'url': 'images/2017/10/01/arts/01MAYOR1/01MAYOR1-articleLarge.jpg', 'height': 401, 'width': 600, 'rank': 0, 'legacy': {'xlargewidth': 600, 'xlarge': 'images/2017/10/01/arts/01MAYOR1/01MAYOR1-articleLarge.jpg', 'xlargeheight': 401}}, {'type': 'image', 'subtype': 'wide', 'url': 'images/2017/10/01/arts/01MAYOR1/01MAYOR1-thumbWide.jpg', 'height': 126, 'width': 190, 'rank': 0, 'legacy': {'wide': 'images/2017/10/01/arts/01MAYOR1/01MAYOR1-thumbWide.jpg', 'widewidth': 190, 'wideheight': 126}}, {'type': 'image', 'subtype': 'thumbnail', 'url': 'images/2017/10/01/arts/01MAYOR1/01MAYOR1-thumbStandard.jpg', 'height': 75, 'width': 75, 'rank': 0, 'legacy': {'thumbnailheight': 75, 'thumbnail': 'images/2017/10/01/arts/01MAYOR1/01MAYOR1-thumbStandard.jpg', 'thumbnailwidth': 75}}]",Arts&Leisure,13,2017-09-27T19:16:12+0000,1.0,Television,,"Mr. Hall plays a young, struggling rapper who unexpectedly finds himself in charge of a small California town in the ABC comedy.",The New York Times,News,nyt://article/9ea6d12e-61a4-5514-9452-59555d747aa3,https://www.nytimes.com/2017/09/27/arts/television/the-mayor-abc-brandon-micheal-hall.html,1204
0,59ca962995d0e0246f20c78c,{},{'original': 'By JON CARAMANICA'},article,"{'main': 'Want Some Beatbox With That Zip-Boom-Aaah? A Cappella’s Best Face Off', 'kicker': ""Critic's Notebook"", 'print_headline': 'Want Some Beatbox With That Zip-Boom-Aaah? A Cappella’s Best Face Off'}","[{'isMajor': 'N', 'rank': 1, 'name': 'subject', 'value': 'Pop and Rock Music'}, {'isMajor': 'N', 'rank': 2, 'name': 'organizations', 'value': 'Carnegie Hall'}]","[{'type': 'image', 'subtype': 'xlarge', 'url': 'images/2017/09/26/arts/26acapella3/26acapella3-articleLarge.jpg', 'height': 400, 'width': 600, 'rank': 0, 'legacy': {'xlargewidth': 600, 'xlarge': 'images/2017/09/26/arts/26acapella3/26acapella3-articleLarge.jpg', 'xlargeheight': 400}}, {'type': 'image', 'subtype': 'wide', 'url': 'images/2017/09/26/arts/26acapella3/26acapella3-thumbWide.jpg', 'height': 126, 'width': 190, 'rank': 0, 'legacy': {'wide': 'images/2017/09/26/arts/26acapella3/26acapella3-thumbWide.jpg', 'widewidth': 190, 'wideheight': 126}}, {'type': 'image', 'subtype': 'thumbnail', 'url': 'images/2017/09/26/arts/26acapella3/26acapella3-thumbStandard.jpg', 'height': 75, 'width': 75, 'rank': 0, 'legacy': {'thumbnailheight': 75, 'thumbnail': 'images/2017/09/26/arts/26acapella3/26acapella3-thumbStandard.jpg', 'thumbnailwidth': 75}}]",Culture,,2017-09-26T18:02:08+0000,1.0,Music,,"Ten acts harmonized at Carnegie Hall as a cappella, an insular community, reached for new voices.",The New York Times,News,nyt://article/097f9bb7-02bf-5292-a130-6c39141ceb1e,https://www.nytimes.com/2017/09/26/arts/music/a-cappella-international-championship.html,987
1,59ca7da095d0e0246f20c73b,{},{'original': 'By MOTOKO RICH'},article,"{'main': 'Yayoi Kusama, Queen of Polka Dots, Opens Museum in Tokyo', 'print_headline': 'Polka Dots Reign in an Artist’s Sphere'}","[{'isMajor': 'N', 'rank': 1, 'name': 'subject', 'value': 'Art'}, {'isMajor': 'N', 'rank': 2, 'name': 'subject', 'value': 'Museums'}, {'isMajor': 'N', 'rank': 3, 'name': 'persons', 'value': 'Kusama, Yayoi'}, {'isMajor': 'N', 'rank': 4, 'name': 'glocations', 'value': 'Tokyo (Japan)'}, {'isMajor': 'N', 'rank': 5, 'name': 'organizations', 'value': 'Kusama, Yayoi, Museum'}]","[{'type': 'image', 'subtype': 'xlarge', 'url': 'images/2017/09/27/arts/27Kusama5/27Kusama5-articleLarge.jpg', 'height': 391, 'width': 600, 'rank': 0, 'legacy': {'xlargewidth': 600, 'xlarge': 'images/2017/09/27/arts/27Kusama5/27Kusama5-articleLarge.jpg', 'xlargeheight': 391}}, {'type': 'image', 'subtype': 'wide', 'url': 'images/2017/09/27/arts/27Kusama5/27Kusama5-thumbWide.jpg', 'height': 126, 'width': 190, 'rank': 0, 'legacy': {'wide': 'images/2017/09/27/arts/27Kusama5/27Kusama5-thumbWide.jpg', 'widewidth': 190, 'wideheight': 126}}, {'type': 'image', 'subtype': 'thumbnail', 'url': 'images/2017/09/27/arts/27Kusama5/27Kusama5-thumbStandard.jpg', 'height': 75, 'width': 75, 'rank': 0, 'legacy': {'thumbnailheight': 75, 'thumbnail': 'images/2017/09/27/arts/27Kusama5/27Kusama5-thumbStandard.jpg', 'thumbnailwidth': 75}}]",Culture,2,2017-09-26T16:17:26+0000,1.0,Art & Design,,"“Since I was 10 years old I have been painting every day,” she said in an interview. “I still see polka dots everywhere.”",The New York Times,News,nyt://article/bce69501-cb7f-5236-8a10-f090803f295d,https://www.nytimes.com/2017/09/26/arts/design/yayoi-kusama-queen-of-polka-dots-museum-tokyo.html,1102
2,59ca7b9d95d0e0246f20c730,{},{'original': 'By ROSLYN SULCAS'},article,"{'main': 'Bouchra Ouizguen, Finding the Difference in Sameness', 'print_headline': 'From the Sameness of Ritual Springs Difference'}","[{'isMajor': 'N', 'rank': 1, 'name': 'persons', 'value': 'Ouizguen, Bouchra'}, {'isMajor': 'N', 'rank': 2, 'name': 'creative_works', 'value': 'Corbeaux (Dance)'}, {'isMajor': 'N', 'rank': 3, 'name': 'subject', 'value': 'Dancing'}, {'isMajor': 'N', 'rank': 4, 'name': 'organizations', 'value': 'Brooklyn Museum'}, {'isMajor': 'N', 'rank': 5, 'name': 'organizations', 'value': 'French Institute/Alliance Francaise'}]","[{'type': 'image', 'subtype': 'xlarge', 'url': 'images/2017/09/27/arts/27ouizgen/27ouizgen-articleLarge.jpg', 'height': 400, 'width': 600, 'rank': 0, 'legacy': {'xlargewidth': 600, 'xlarge': 'images/2017/09/27/arts/27ouizgen/27ouizgen-articleLarge.jpg', 'xlargeheight': 400}}, {'type': 'image', 'subtype': 'wide', 'url': 'images/2017/09/27/arts/27ouizgen/27ouizgen-thumbWide.jpg', 'height': 126, 'width': 190, 'rank': 0, 'legacy': {'wide': 'images/2017/09/27/arts/27ouizgen/27ouizgen-thumbWide.jpg', 'widewidth': 190, 'wideheight': 126}}, {'type': 'image', 'subtype': 'thumbnail', 'url': 'images/2017/09/27/arts/27ouizgen/27ouizgen-thumbStandard.jpg', 'height': 75, 'width': 75, 'rank': 0, 'legacy': {'thumbnailheight': 75, 'thumbnail': 'images/2017/09/27/arts/27ouizgen/27ouizgen-thumbStandard.jpg', 'thumbnailwidth': 75}}]",Culture,5,2017-09-26T16:08:49+0000,1.0,Dance,,"Ms. Ouizguen’s piece was inspired by the abrupt movement of the head, throat and neck that she had seen in rituals in Morocco and Senegal.",The New York Times,News,nyt://article/c58f16ce-844c-5338-82c4-ffe144ed66d9,https://www.nytimes.com/2017/09/26/arts/dance/bouchra-ouizguen-crows-brooklyn-museum.html,429
3,59ca6b8995d0e0246f20c6f2,{},{'original': 'By ROBIN POGREBIN'},article,"{'main': 'After the Chase, the Long Goodbye', 'kicker': 'Show Us Your Wall', 'print_headline': 'When the Chase Ends, a Kind of Grief'}","[{'isMajor': 'N', 'rank': 1, 'name': 'persons', 'value': 'Stern, Ellen'}, {'isMajor': 'N', 'rank': 2, 'name': 'subject', 'value': 'Art'}, {'isMajor': 'N', 'rank': 3, 'name': 'subject', 'value': 'Collectors and Collections'}, {'isMajor': 'N', 'rank': 4, 'name': 'subject', 'value': 'Sculpture'}, {'isMajor': 'N', 'rank': 5, 'name': 'subject', 'value': 'Auctions'}, {'isMajor': 'N', 'rank': 6, 'name': 'organizations', 'value': ""Sotheby's""}, {'isMajor': 'N', 'rank': 7, 'name': 'persons', 'value': 'Yiadom-Boakye, Lynette'}, {'isMajor': 'N', 'rank': 8, 'name': 'glocations', 'value': 'Manhattan (NYC)'}]","[{'type': 'image', 'subtype': 'xlarge', 'url': 'images/2017/09/29/arts/29SHOWWALL/29SHOWWALL-STERN-articleLarge.jpg', 'height': 449, 'width': 600, 'rank': 0, 'legacy': {'xlargewidth': 600, 'xlarge': 'images/2017/09/29/arts/29SHOWWALL/29SHOWWALL-STERN-articleLarge.jpg', 'xlargeheight': 449}}, {'type': 'image', 'subtype': 'wide', 'url': 'images/2017/09/29/arts/29SHOWWALL/29SHOWWALL-STERN-thumbWide.jpg', 'height': 126, 'width': 190, 'rank': 0, 'legacy': {'wide': 'images/2017/09/29/arts/29SHOWWALL/29SHOWWALL-STERN-thumbWide.jpg', 'widewidth': 190, 'wideheight': 126}}, {'type': 'image', 'subtype': 'thumbnail', 'url': 'images/2017/09/29/arts/29SHOWWALL/29SHOWWALL-STERN-thumbStandard.jpg', 'height': 75, 'width': 75, 'rank': 0, 'legacy': {'thumbnailheight': 75, 'thumbnail': 'images/2017/09/29/arts/29SHOWWALL/29SHOWWALL-STERN-thumbStandard.jpg', 'thumbnailwidth': 75}}]",Weekend,14,2017-09-26T15:00:14+0000,1.0,Art & Design,,"“It’s a very emotional feeling, it’s a very intense feeling,” Ellen Stern said about preparing to part with works she collected with her husband.",The New York Times,News,nyt://article/efb05010-6741-5c25-80e5-aeacd6b05586,https://www.nytimes.com/2017/09/26/arts/design/ellen-stern-jerome-stern-lynette-yiadom-boakye-sothebys.html,714
4,59ca65ad95d0e0246f20c6dd,{},{'original': 'By ROSLYN SULCAS'},article,"{'main': 'Coltrane by De Keersmaeker, Freewheeling but Structure Intact', 'print_headline': 'Celebrating Coltrane, Improvising Allowed'}","[{'isMajor': 'N', 'rank': 1, 'name': 'subject', 'value': 'Dancing'}, {'isMajor': 'N', 'rank': 2, 'name': 'organizations', 'value': 'Rosas (Dance Co)'}, {'isMajor': 'N', 'rank': 3, 'name': 'persons', 'value': 'de Keersmaeker, Anne Teresa'}, {'isMajor': 'N', 'rank': 4, 'name': 'persons', 'value': 'Coltrane, John'}, {'isMajor': 'N', 'rank': 5, 'name': 'persons', 'value': 'Sanchis, Salva'}, {'isMajor': 'N', 'rank': 6, 'name': 'creative_works', 'value': 'A Love Supreme (Dance)'}, {'isMajor': 'N', 'rank': 7, 'name': 'subject', 'value': 'Jazz'}]","[{'type': 'image', 'subtype': 'xlarge', 'url': 'images/2017/09/27/arts/27annateresa1/27KEERSMAEKER1-articleLarge.jpg', 'height': 401, 'width': 600, 'rank': 0, 'legacy': {'xlargewidth': 600, 'xlarge': 'images/2017/09/27/arts/27annateresa1/27KEERSMAEKER1-articleLarge.jpg', 'xlargeheight': 401}}, {'type': 'image', 'subtype': 'wide', 'url': 'images/2017/09/27/arts/27annateresa1/27KEERSMAEKER1-thumbWide.jpg', 'height': 126, 'width': 190, 'rank': 0, 'legacy': {'wide': 'images/2017/09/27/arts/27annateresa1/27KEERSMAEKER1-thumbWide.jpg', 'widewidth': 190, 'wideheight': 126}}, {'type': 'image', 'subtype': 'thumbnail', 'url': 'images/2017/09/27/arts/27annateresa1/27annateresa1-thumbStandard.jpg', 'height': 75, 'width': 75, 'rank': 0, 'legacy': {'thumbnailheight': 75, 'thumbnail': 'images/2017/09/27/arts/27annateresa1/27annateresa1-thumbStandard.jpg', 'thumbnailwidth': 75}}]",Culture,5,2017-09-26T14:35:13+0000,1.0,Dance,,Anne Teresa De Keersmaeker became intrigued by a new improvisatory way of working. One outcome: “A Love Supreme.”,The New York Times,News,nyt://article/df2aa02d-e5b4-54ad-94eb-e32fde58305f,https://www.nytimes.com/2017/09/26/arts/dance/anne-teresa-de-keersmaeker-a-love-supreme.html,1038
5,59ca512795d0e0246f20c69d,{},{'original': 'By MIKE HALE'},article,"{'main': 'Review: A ‘Downton Abbey’ Star in Peril Again in SundanceTV’s ‘Liar’', 'print_headline': 'Someone  Is Hiding The Truth'}","[{'isMajor': 'N', 'rank': 1, 'name': 'subject', 'value': 'Television'}, {'isMajor': 'N', 'rank': 2, 'name': 'creative_works', 'value': 'Liar (TV Program)'}, {'isMajor': 'N', 'rank': 3, 'name': 'persons', 'value': 'Froggatt, Joanne'}]","[{'type': 'image', 'subtype': 'xlarge', 'url': 'images/2017/09/24/arts/24GUIDE6/24GUIDE6-articleLarge.jpg', 'height': 405, 'width': 600, 'rank': 0, 'legacy': {'xlargewidth': 600, 'xlarge': 'images/2017/09/24/arts/24GUIDE6/24GUIDE6-articleLarge.jpg', 'xlargeheight': 405}}, {'type': 'image', 'subtype': 'wide', 'url': 'images/2017/09/24/arts/24GUIDE6/24GUIDE6-thumbWide-v2.jpg', 'height': 126, 'width': 190, 'rank': 0, 'legacy': {'wide': 'images/2017/09/24/arts/24GUIDE6/24GUIDE6-thumbWide-v2.jpg', 'widewidth': 190, 'wideheight': 126}}, {'type': 'image', 'subtype': 'thumbnail', 'url': 'images/2017/09/24/arts/24GUIDE6/24GUIDE6-thumbStandard-v2.jpg', 'height': 75, 'width': 75, 'rank': 0, 'legacy': {'thumbnailheight': 75, 'thumbnail': 'images/2017/09/24/arts/24GUIDE6/24GUIDE6-thumbStandard-v2.jpg', 'thumbnailwidth': 75}}]",Culture,6,2017-09-26T13:07:39+0000,1.0,Television,,"Joanne Froggatt plays a woman who levels an accusation of rape in a she said, he said, who knows story",The New York Times,Review,nyt://article/538d7f94-c704-54b9-8fa2-4bcba2fdc74b,https://www.nytimes.com/2017/09/26/arts/television/liar-sundance-tv-review.html,488
6,59ca4f7195d0e0246f20c68e,{},{'original': 'By JORI FINKEL'},article,"{'main': 'Yahoo Co-Founder Gives $25 Million to San Francisco’s Asian Art Museum', 'print_headline': 'A $25 Million Gift To Asian Art Museum'}","[{'isMajor': 'N', 'rank': 1, 'name': 'subject', 'value': 'Museums'}, {'isMajor': 'N', 'rank': 2, 'name': 'subject', 'value': 'Art'}, {'isMajor': 'N', 'rank': 3, 'name': 'organizations', 'value': 'Asian Art Museum'}, {'isMajor': 'N', 'rank': 4, 'name': 'organizations', 'value': 'Yahoo! Inc'}, {'isMajor': 'N', 'rank': 5, 'name': 'persons', 'value': 'Yang, Jerry'}, {'isMajor': 'N', 'rank': 6, 'name': 'glocations', 'value': 'San Francisco (Calif)'}]","[{'type': 'image', 'subtype': 'xlarge', 'url': 'images/2017/09/26/arts/design/26asia-art-museum/26asia-art-museum-articleLarge.jpg', 'height': 313, 'width': 600, 'rank': 0, 'legacy': {'xlargewidth': 600, 'xlarge': 'images/2017/09/26/arts/design/26asia-art-museum/26asia-art-museum-articleLarge.jpg', 'xlargeheight': 313}}, {'type': 'image', 'subtype': 'wide', 'url': 'images/2017/09/26/arts/design/26asia-art-museum/26asia-art-museum-thumbWide.jpg', 'height': 126, 'width': 190, 'rank': 0, 'legacy': {'wide': 'images/2017/09/26/arts/design/26asia-art-museum/26asia-art-museum-thumbWide.jpg', 'widewidth': 190, 'wideheight': 126}}, {'type': 'image', 'subtype': 'thumbnail', 'url': 'images/2017/09/26/arts/design/26asia-art-museum/26asia-art-museum-thumbStandard.jpg', 'height': 75, 'width': 75, 'rank': 0, 'legacy': {'thumbnailheight': 75, 'thumbnail': 'images/2017/09/26/arts/design/26asia-art-museum/26asia-art-museum-thumbStandard.jpg', 'thumbnailwidth': 75}}]",Culture,3,2017-09-26T13:00:24+0000,1.0,Art & Design,,"Jerry Yang’s gift, made with his wife, Akiko Yamazaki, is the largest in the history of the museum.",The New York Times,News,nyt://article/a813aaef-8055-5e89-87be-19cd4e124de9,https://www.nytimes.com/2017/09/26/arts/design/asian-art-museum-jerry-yang-yahoo.html,426
7,59ca480995d0e0246f20c67b,{},{'original': 'By ANNA CODREA-RADO'},article,"{'main': 'Exhibition Highlights Diversity of Turner Prize Shortlist', 'print_headline': 'Exhibition Showcases Turner Prize Shortlist'}","[{'isMajor': 'N', 'rank': 1, 'name': 'subject', 'value': 'Turner Prize'}, {'isMajor': 'N', 'rank': 2, 'name': 'persons', 'value': 'Buttner, Andrea'}, {'isMajor': 'N', 'rank': 3, 'name': 'persons', 'value': 'Himid, Lubaina'}, {'isMajor': 'N', 'rank': 4, 'name': 'persons', 'value': 'Nashashibi, Rosalind'}, {'isMajor': 'N', 'rank': 5, 'name': 'persons', 'value': 'Anderson, Hurvin'}]","[{'type': 'image', 'subtype': 'xlarge', 'url': 'images/2017/09/27/world/27turnerprize1/27turnerprize1-articleLarge.jpg', 'height': 400, 'width': 600, 'rank': 0, 'legacy': {'xlargewidth': 600, 'xlarge': 'images/2017/09/27/world/27turnerprize1/27turnerprize1-articleLarge.jpg', 'xlargeheight': 400}}, {'type': 'image', 'subtype': 'wide', 'url': 'images/2017/09/27/world/27turnerprize1/27turnerprize1-thumbWide.jpg', 'height': 126, 'width': 190, 'rank': 0, 'legacy': {'wide': 'images/2017/09/27/world/27turnerprize1/27turnerprize1-thumbWide.jpg', 'widewidth': 190, 'wideheight': 126}}, {'type': 'image', 'subtype': 'thumbnail', 'url': 'images/2017/09/27/world/27turnerprize1/27turnerprize1-thumbStandard.jpg', 'height': 75, 'width': 75, 'rank': 0, 'legacy': {'thumbnailheight': 75, 'thumbnail': 'images/2017/09/27/world/27turnerprize1/27turnerprize1-thumbStandard.jpg', 'thumbnailwidth': 75}}]",Culture,3,2017-09-26T12:28:51+0000,1.0,,,Works from the four nominees for the British contemporary art award can be seen at the Ferens Art Gallery in Hull.,The New York Times,News,nyt://article/44aa63ea-e7c2-5e4a-865c-bcbb90d81694,https://www.nytimes.com/2017/09/26/arts/turner-prize-hull.html,518
8,59ca252e95d0e0246f20c620,{},{'original': 'By MICHAEL COOPER'},article,"{'main': 'Houston Convention Center Shelters One More Harvey Survivor: An Opera Company', 'print_headline': 'Temporary Home For Opera in Houston'}","[{'isMajor': 'N', 'rank': 1, 'name': 'subject', 'value': 'Hurricane Harvey (2017)'}, {'isMajor': 'N', 'rank': 2, 'name': 'subject', 'value': 'Opera'}, {'isMajor': 'N', 'rank': 3, 'name': 'subject', 'value': 'Classical Music'}, {'isMajor': 'N', 'rank': 4, 'name': 'organizations', 'value': 'Houston Grand Opera'}, {'isMajor': 'N', 'rank': 5, 'name': 'glocations', 'value': 'Houston (Tex)'}]","[{'type': 'image', 'subtype': 'xlarge', 'url': 'images/2017/09/26/arts/27houstonopera/27houstonopera-articleLarge.jpg', 'height': 322, 'width': 600, 'rank': 0, 'legacy': {'xlargewidth': 600, 'xlarge': 'images/2017/09/26/arts/27houstonopera/27houstonopera-articleLarge.jpg', 'xlargeheight': 322}}, {'type': 'image', 'subtype': 'wide', 'url': 'images/2017/09/26/arts/27houstonopera/27houstonopera-thumbWide.jpg', 'height': 126, 'width': 190, 'rank': 0, 'legacy': {'wide': 'images/2017/09/26/arts/27houstonopera/27houstonopera-thumbWide.jpg', 'widewidth': 190, 'wideheight': 126}}, {'type': 'image', 'subtype': 'thumbnail', 'url': 'images/2017/09/26/arts/27houstonopera/27houstonopera-thumbStandard.jpg', 'height': 75, 'width': 75, 'rank': 0, 'legacy': {'thumbnailheight': 75, 'thumbnail': 'images/2017/09/26/arts/27houstonopera/27houstonopera-thumbStandard.jpg', 'thumbnailwidth': 75}}]",Culture,3,2017-09-26T10:00:01+0000,1.0,Music,,"Driven from its home by Hurricane Harvey, Houston Grand Opera will use the city’s George R. Brown Convention Center to stage “La Traviata” and “Julius Caesar.”",The New York Times,News,nyt://article/485dc553-b861-5a3f-b12f-22cd9cd09d1b,https://www.nytimes.com/2017/09/26/arts/music/houston-grand-opera-hurricane-harvey.html,351
